,YEAR,Week,SEASON,PM_RETIRO,PM_VALLECAS,PM_CIUDADLINEAL,PM_CENTRO,DEW_POINT,HUMIDITY,PREASSURE,TEMPERATURE,WIND_SPEED,COMMULATIVE_PRECIPITATION,formatted_date,YearWeek
171,2013,15,1,32.012269938650306,31.826923076923077,31.228915662650603,29.18562874251497,-9.880952380952381,24.13095238095238,1013.6964285714286,16.863387978142065,95.13821428571434,0.0,2013150,171
172,2013,16,1,63.68987341772152,63.438709677419354,61.870370370370374,64.69090909090909,-2.863095238095238,42.88095238095238,1015.2202380952381,16.477946916471513,19.43363095238095,0.0,2013160,172
173,2013,17,1,97.77914110429448,95.8395061728395,71.75949367088607,98.69047619047619,0.9880952380952381,45.19047619047619,1011.2380952380952,19.976190476190478,26.003095238095245,0.0,2013170,173
174,2013,18,1,72.83734939759036,73.02395209580838,68.17365269461078,73.875,1.0654761904761905,36.69642857142857,1014.3988095238095,23.259758001561284,20.545178571428583,0.1,2013180,174
175,2013,19,1,107.49090909090908,152.35582822085888,85.48192771084338,102.58928571428571,6.470238095238095,47.51190476190476,1006.8630952380952,25.104020296643263,14.120059523809521,0.0,2013190,175
176,2013,20,1,89.80838323353294,90.22155688622755,73.98809523809524,76.88157894736842,7.321428571428571,46.88690476190476,1008.5357142857143,24.96740827478533,19.498749999999994,0.0,2013200,176
177,2013,21,1,96.59477124183006,93.2874251497006,75.58682634730539,83.25595238095238,9.68452380952381,48.851190476190474,1007.0238095238095,26.065183450429355,16.63916666666667,1.4,2013210,177
178,2013,22,1,77.66459627329192,87.5945945945946,73.38509316770187,80.0119760479042,10.273809523809524,51.74404761904762,1005.6904761904761,26.772638563622188,23.697261904761902,0.4,2013220,178
179,2013,23,2,120.0725806451613,130.36690647482015,116.69461077844312,133.01190476190476,16.875,82.5,1009.0595238095239,24.503903200624492,8.443273809523804,13.9,2013230,179
180,2013,24,2,106.6864406779661,102.74545454545455,53.96511627906977,96.83928571428571,15.06547619047619,63.44642857142857,1007.6904761904761,26.34328649492584,15.577380952380949,10.1,2013240,180
181,2013,25,2,54.726190476190474,67.26490066225166,65.046875,62.39156626506024,16.458333333333332,58.44047619047619,1004.0059523809524,29.12431693989072,10.062916666666668,6.1,2013250,181
182,2013,26,2,159.41935483870967,172.1484375,157.94838709677418,152.27380952380952,20.63095238095238,78.63095238095238,1000.6845238095239,27.99238875878221,9.131250000000003,4.2,2013260,182
183,2013,27,2,54.95151515151515,64.24848484848485,58.48170731707317,56.76190476190476,19.25,61.79761904761905,997.2678571428571,30.749024199843866,14.95059523809524,38.7,2013270,183
184,2013,28,2,81.20779220779221,90.88815789473684,78.31372549019608,74.36904761904762,21.74404761904762,80.10119047619048,1004.875,28.509562841530048,14.36017857142858,41.0,2013280,184
185,2013,29,2,85.62576687116564,106.42682926829268,90.23780487804878,81.20359281437126,20.214285714285715,71.24404761904762,1002.4821428571429,29.334113973458223,11.420297619047627,51.1,2013290,185
186,2013,30,2,66.8473282442748,68.328,67.64189189189189,61.81481481481482,18.773809523809526,62.107142857142854,1000.9642857142857,30.256245120999218,10.966309523809537,3.1,2013300,186
187,2013,31,2,74.16535433070867,70.59130434782608,71.36428571428571,63.714285714285715,20.226190476190474,68.93452380952381,1001.0654761904761,29.475604996096806,6.769107142857136,16.4,2013310,187
188,2013,32,2,68.4920634920635,93.42657342657343,82.79166666666667,69.00595238095238,20.964285714285715,68.86309523809524,1001.2619047619048,30.178181108508983,9.057142857142855,14.5,2013320,188
189,2013,33,2,76.44516129032257,114.7560975609756,76.30357142857143,66.31736526946108,20.636904761904763,65.47619047619048,1002.922619047619,30.958821233411385,18.237976190476193,2.5,2013330,189
190,2013,34,2,69.31927710843374,52.74233128834356,70.31901840490798,68.0060975609756,17.214285714285715,62.07142857142857,1008.3571428571429,28.997462919594085,7.6398809523809454,1.0,2013340,190
191,2013,35,2,41.833333333333336,43.61904761904762,40.57142857142857,44.46341463414634,13.642857142857142,57.06547619047619,1007.2202380952381,27.148321623731466,22.64946428571429,14.5,2013350,191
192,2013,36,3,72.53571428571429,74.89285714285714,68.86904761904762,76.75,14.779761904761905,67.76785714285714,1015.6428571428571,25.157689305230313,6.231547619047616,11.4,2013360,192
193,2013,37,3,81.71140939597315,74.85365853658537,73.5421686746988,82.40361445783132,12.785714285714286,62.43452380952381,1011.0952380952381,25.260148321623724,10.870714285714287,13.1,2013370,193
194,2013,38,3,78.74404761904762,81.49358974358974,78.25149700598803,87.95238095238095,15.255952380952381,70.80952380952381,1014.6607142857143,24.986924277907903,4.750476190476183,3.9,2013380,194
195,2013,39,3,103.65853658536585,99.67701863354037,102.57926829268293,114.4311377245509,6.755952380952381,59.19642857142857,1016.5595238095239,20.698282591725228,11.64583333333335,7.3,2013390,195
196,2013,40,3,143.9151515151515,132.84666666666666,130.1030303030303,141.05357142857142,10.720238095238095,70.49404761904762,1018.4404761904761,21.332552693208427,4.9999404761904715,22.5,2013400,196
197,2013,41,3,87.26347305389221,89.32142857142857,73.10778443113773,81.85975609756098,6.761904761904762,58.51190476190476,1016.3809523809524,20.688524590163954,10.591369047619056,0.1,2013410,197
198,2013,42,3,82.78873239436619,85.92771084337349,81.82035928143712,90.53571428571429,-1.0178571428571428,47.583333333333336,1026.0119047619048,17.01951600312256,14.295892857142857,0.1,2013420,198
199,2013,43,3,83.44444444444444,86.33333333333333,82.76470588235294,91.71686746987952,-1.9821428571428572,48.095238095238095,1022.9107142857143,15.911982825917251,21.270297619047618,0.0,2013430,199
200,2013,44,3,156.53378378378378,149.6206896551724,161.76760563380282,165.94642857142858,0.5357142857142857,59.80952380952381,1024.9107142857142,15.072794691647145,8.558869047619043,0.0,2013440,200
201,2013,45,3,87.39880952380952,94.88023952095809,91.68452380952381,99.11309523809524,-7.898809523809524,38.94642857142857,1022.8452380952381,14.355581576893055,29.312619047619073,0.0,2013450,201
202,2013,46,3,72.17469879518072,74.74698795180723,70.38095238095238,78.28571428571429,-9.541666666666666,36.583333333333336,1021.827380952381,12.887002341920374,25.231607142857136,0.0,2013460,202
203,2013,47,3,99.16071428571429,97.23353293413173,100.75449101796407,107.1867469879518,-11.380952380952381,34.708333333333336,1022.9285714285714,11.257416081186573,29.187440476190528,0.0,2013470,203
204,2013,48,3,36.148809523809526,33.4311377245509,30.234939759036145,37.69047619047619,-19.25,21.44047619047619,1022.1607142857143,9.515612802498044,115.41803571428558,0.0,2013480,204
205,2013,49,4,143.6845238095238,151.9702380952381,146.70833333333334,159.45833333333334,-10.214285714285714,41.375,1020.5297619047619,10.476775956284152,6.516369047619042,0.0,2013490,205
206,2013,50,4,32.56547619047619,40.95238095238095,36.529761904761905,41.720238095238095,-20.160714285714285,24.56547619047619,1024.5892857142858,6.773614363778295,35.69464285714286,0.0,2013500,206
207,2013,51,4,80.26060606060607,90.40140845070422,81.41216216216216,96.05421686746988,-17.5,35.154761904761905,1032.7857142857142,4.6073380171740785,8.540654761904765,0.0,2013510,207
208,2013,52,4,103.9090909090909,103.45033112582782,108.56493506493507,110.78125,-18.99404761904762,30.946428571428573,1029.1785714285713,5.9978532396565205,92.94130952380954,0.0,2013520,208
209,2014,1,4,73.88888888888889,90.64516129032258,83.46560846560847,92.20833333333333,-13.265625,39.161458333333336,1020.8854166666666,8.34648224043716,33.06947916666668,0.0,2014010,209
210,2014,2,4,73.15950920245399,72.9877300613497,75.27272727272727,85.17791411042944,-19.178571428571427,33.24404761904762,1030.7261904761904,5.324551131928176,12.51005952380953,0.0,2014020,210
211,2014,3,4,168.80722891566265,153.95808383233532,167.5988023952096,180.30357142857142,-15.0,40.732142857142854,1030.5059523809523,6.158860265417637,8.954285714285719,0.0,2014030,211
212,2014,4,4,94.26114649681529,92.6948051948052,91.91558441558442,107.03614457831326,-17.56547619047619,30.535714285714285,1025.0595238095239,7.0956284153005456,46.5095833333334,0.0,2014040,212
213,2014,5,4,94.18452380952381,91.20359281437126,96.7125748502994,107.6547619047619,-11.875,46.583333333333336,1018.5654761904761,8.427595628415292,15.758035714285716,0.0,2014050,213
214,2014,6,4,56.63855421686747,53.390243902439025,56.01204819277108,65.21428571428571,-19.541666666666668,36.148809523809526,1029.5357142857142,4.914715066354411,31.449285714285708,3.5,2014060,214
215,2014,7,4,214.4390243902439,197.65060240963857,208.15151515151516,206.04166666666666,-12.708333333333334,50.98809523809524,1030.0595238095239,5.0659640905542505,13.320892857142857,0.0,2014070,215
216,2014,8,4,160.3109756097561,166.6829268292683,165.94545454545454,208.3272727272727,-8.720238095238095,54.38690476190476,1030.6785714285713,7.6811085089773545,10.190178571428582,0.0,2014080,216
217,2014,9,1,155.1231884057971,143.9777777777778,162.20567375886526,222.4345238095238,-8.267857142857142,47.67857142857143,1025.3214285714287,10.549960967993755,9.197142857142856,1.1,2014090,217
218,2014,10,1,86.16265060240964,83.9090909090909,88.74545454545455,99.29761904761905,-15.601190476190476,32.61309523809524,1026.3988095238096,9.8864168618267,17.371666666666655,0.0,2014100,218
219,2014,11,1,76.81547619047619,81.50898203592814,79.05389221556887,86.7797619047619,-13.547619047619047,25.154761904761905,1018.8928571428571,14.243364558938325,13.577976190476189,0.0,2014110,219
220,2014,12,1,59.035714285714285,61.220238095238095,59.279761904761905,64.27544910179641,-10.708333333333334,22.00595238095238,1020.5119047619048,17.746487119437933,23.79619047619048,0.0,2014120,220
221,2014,13,1,167.9754601226994,170.0,161.25,181.39285714285714,2.0297619047619047,45.69642857142857,1011.5416666666666,20.078649492583924,6.105476190476185,0.5,2014130,221
222,2014,14,1,72.75151515151515,76.59756097560975,75.76969696969697,75.85714285714286,-5.857142857142857,30.297619047619047,1017.0238095238095,20.0152224824356,13.383988095238104,0.0,2014140,222
223,2014,15,1,112.6441717791411,132.33128834355827,111.93006993006993,120.93413173652695,-0.44642857142857145,34.69642857142857,1015.7619047619048,21.176424668227952,11.176607142857149,0.0,2014150,223
224,2014,16,1,99.21212121212122,103.71069182389937,94.63636363636364,108.06626506024097,4.267857142857143,50.13690476190476,1016.7440476190476,20.571428571428573,12.669702380952382,4.9,2014160,224
225,2014,17,1,89.67901234567901,88.92682926829268,77.47590361445783,84.42857142857143,6.690476190476191,50.601190476190474,1015.6666666666666,22.75234192037471,20.62815476190477,13.7,2014170,225
226,2014,18,1,59.123456790123456,59.993975903614455,64.43975903614458,82.08333333333333,2.7083333333333335,40.226190476190474,1013.4166666666666,22.503512880562056,60.29261904761907,4.9,2014180,226
227,2014,19,1,55.58181818181818,52.529761904761905,62.06153846153846,68.2797619047619,3.9523809523809526,49.29761904761905,1011.8571428571429,20.790983606557376,14.18714285714286,28.1,2014190,227
228,2014,20,1,54.024096385542165,49.81547619047619,50.476190476190474,65.75595238095238,5.285714285714286,38.904761904761905,1004.6607142857143,25.36748633879784,30.695773809523832,0.1,2014200,228
229,2014,21,1,98.64814814814815,86.36305732484077,92.4875,97.1566265060241,13.160714285714286,55.404761904761905,1006.25,27.489851678376276,19.263749999999995,11.5,2014210,229
230,2014,22,1,50.965753424657535,55.75301204819277,53.566265060240966,55.142857142857146,10.160714285714286,39.55357142857143,1002.0297619047619,29.939110070257605,18.503690476190485,14.1,2014220,230
231,2014,23,2,38.74404761904762,45.32142857142857,40.09090909090909,44.26993865030675,13.797619047619047,56.31547619047619,1005.6488095238095,27.07513661202188,9.424226190476192,15.4,2014230,231
232,2014,24,2,53.98203592814371,62.96951219512195,56.9940119760479,59.685534591194966,15.619047619047619,60.714285714285715,1006.6428571428571,27.728922716627647,5.068749999999999,24.3,2014240,232
233,2014,25,2,76.07142857142857,82.92261904761905,74.76190476190476,77.8,17.94047619047619,73.13690476190476,1005.077380952381,26.704332552693213,8.047559523809523,49.7,2014250,233
234,2014,26,2,61.696969696969695,63.467065868263475,54.35151515151515,54.04761904761905,16.196428571428573,54.82142857142857,1004.9761904761905,29.768345042935202,14.964404761904762,0.0,2014260,234
235,2014,27,2,152.5952380952381,143.5654761904762,126.22818791946308,138.57142857142858,20.81547619047619,71.58333333333333,1004.25,29.573185011709604,16.467321428571427,33.3,2014270,235
236,2014,28,2,55.57142857142857,57.795180722891565,48.89156626506024,51.79141104294479,16.142857142857142,50.726190476190474,1001.7321428571429,30.93442622950822,12.0069642857143,0.0,2014280,236
237,2014,29,2,92.64285714285714,85.02395209580838,77.98192771084338,82.375,20.601190476190474,63.285714285714285,1004.8630952380952,31.114949258391892,12.47839285714285,3.1,2014290,237
238,2014,30,2,63.83536585365854,72.18045112781955,56.2760736196319,57.37951807228916,17.845238095238095,54.660714285714285,1005.4642857142857,30.831967213114737,15.014702380952386,0.0,2014300,238
239,2014,31,2,144.44910179640718,132.46107784431138,119.20958083832335,122.05952380952381,22.089285714285715,70.73809523809524,1004.1488095238095,30.768540202966445,29.42988095238097,25.7,2014310,239
240,2014,32,2,51.4251497005988,54.993975903614455,45.99404761904762,46.63690476190476,17.791666666666668,63.70238095238095,1006.2380952380952,28.93403590944575,10.892380952380952,9.9,2014320,240
241,2014,33,2,39.42424242424242,46.81927710843374,36.71084337349398,37.25595238095238,16.571428571428573,63.023809523809526,1006.9940476190476,28.14363778298205,5.6572619047618975,5.1,2014330,241
242,2014,34,2,87.54268292682927,82.62275449101796,75.65868263473054,76.38853503184713,18.642857142857142,64.51785714285714,1008.1785714285714,29.187743950039014,11.39267857142858,12.6,2014340,242
243,2014,35,2,71.39156626506023,72.27439024390245,63.0,72.03571428571429,16.178571428571427,65.88690476190476,1013.3511904761905,27.582552693208434,4.2195833333333255,13.1,2014350,243
244,2014,36,3,82.20359281437126,83.6987951807229,73.70481927710843,80.94047619047619,18.0,74.96428571428571,1009.2797619047619,26.679937548790015,9.106666666666664,31.8,2014360,244
245,2014,37,3,53.946107784431135,59.654761904761905,53.345238095238095,55.732142857142854,14.095238095238095,64.36904761904762,1013.297619047619,25.528493364558944,7.148571428571433,0.8,2014370,245
246,2014,38,3,70.51785714285714,72.78571428571429,68.0576923076923,71.38787878787879,11.839285714285714,65.07142857142857,1016.4345238095239,23.542740046838404,6.490357142857138,1.9,2014380,246
247,2014,39,3,72.10179640718563,78.20359281437126,71.58333333333333,81.6867469879518,15.375,81.54761904761905,1015.9047619047619,23.030444964871197,5.3592261904761855,20.8,2014390,247
248,2014,40,3,60.84939759036145,65.1556886227545,60.2814371257485,68.20833333333333,9.130952380952381,73.625,1019.3095238095239,19.46389539422328,7.469523809523802,12.6,2014400,248
249,2014,41,3,162.08536585365854,196.59509202453987,186.87730061349694,198.23214285714286,9.357142857142858,72.51190476190476,1022.3690476190476,19.995706479313064,6.7916666666666625,0.9,2014410,249
250,2014,42,3,92.68263473053892,89.87341772151899,111.97604790419162,109.04166666666667,2.8095238095238093,56.458333333333336,1018.4583333333334,18.395394223263065,12.241904761904774,0.0,2014420,250
251,2014,43,3,144.7305389221557,180.96376811594203,168.08536585365854,171.63473053892216,6.023809523809524,69.69642857142857,1018.1130952380952,17.966042154566743,9.244999999999996,0.0,2014430,251
252,2014,44,3,77.32926829268293,60.9264705882353,89.2948717948718,94.96428571428571,0.8333333333333334,55.80952380952381,1023.9880952380952,16.653590944574553,30.50440476190475,0.0,2014440,252
253,2014,45,3,48.18787878787879,73.58433734939759,64.59036144578313,63.61077844311377,-3.7083333333333335,52.791666666666664,1023.9821428571429,13.472482435611827,8.004523809523812,0.2,2014450,253
254,2014,46,3,47.868263473053894,79.6566265060241,69.75155279503106,70.26946107784431,-8.56547619047619,39.464285714285715,1024.3511904761904,12.457650273224036,45.94767857142861,0.0,2014460,254
255,2014,47,3,126.79518072289157,194.4011976047904,153.8543046357616,146.15384615384616,-4.75,58.07738095238095,1024.720238095238,11.096409055425449,8.935059523809525,0.1,2014470,255
256,2014,48,3,119.66071428571429,176.66265060240963,160.56969696969696,161.74404761904762,-5.708333333333333,58.851190476190474,1021.7678571428571,10.574355971896942,15.36363095238095,0.5,2014480,256
257,2014,49,4,24.187878787878788,40.80487804878049,37.166666666666664,37.80722891566265,-19.458333333333332,28.11904761904762,1027.6904761904761,5.568501170960186,70.95023809523816,0.0,2014490,257
258,2014,50,4,72.69047619047619,108.4578313253012,105.375,89.11920529801324,-14.327380952380953,41.720238095238095,1029.875,6.324746291959405,25.799226190476208,0.0,2014500,258
259,2014,51,4,40.0440251572327,67.31847133757962,56.484276729559745,70.13836477987421,-16.232142857142858,35.75595238095238,1028.4464285714287,5.8953942232630725,138.55857142857147,0.0,2014510,259
260,2014,52,4,80.27702702702703,126.57407407407408,107.9496855345912,122.48809523809524,-12.017857142857142,44.708333333333336,1026.8988095238096,7.271272443403586,12.655833333333343,0.0,2014520,260
261,2015,1,4,122.24731182795699,145.38947368421051,121.17391304347827,132.13541666666666,-16.239583333333332,35.125,1023.4791666666666,5.9941939890710385,4.799791666666664,0.0,2015010,261
262,2015,2,4,91.62424242424242,114.2937062937063,101.82738095238095,98.45833333333333,-15.214285714285714,34.779761904761905,1027.1964285714287,7.681108508977357,13.366607142857152,0.0,2015020,262
263,2015,3,4,146.98181818181817,195.0472972972973,163.46666666666667,163.81437125748502,-10.952380952380953,55.18452380952381,1029.7916666666667,5.812451209992189,16.31398809523808,0.0,2015030,263
264,2015,4,4,101.53012048192771,121.42424242424242,104.66071428571429,101.49101796407186,-10.363095238095237,51.36904761904762,1024.3869047619048,7.041959406713496,5.084226190476183,0.2,2015040,264
265,2015,5,4,51.53703703703704,58.146341463414636,52.73939393939394,50.03636363636364,-17.714285714285715,33.61309523809524,1034.047619047619,5.436768149882901,16.528869047619043,0.0,2015050,265
266,2015,6,4,64.37724550898204,61.345238095238095,60.535714285714285,58.18562874251497,-15.464285714285714,32.82738095238095,1030.9761904761904,7.881147540983599,46.78940476190479,0.1,2015060,266
267,2015,7,4,170.1939393939394,170.85029940119762,159.39156626506025,149.6768292682927,-12.553571428571429,38.48809523809524,1018.4166666666666,8.54469164715066,5.979047619047613,0.0,2015070,267
268,2015,8,4,116.50595238095238,131.5114503816794,102.91666666666667,100.54491017964072,-9.357142857142858,49.54761904761905,1023.327380952381,9.496096799375474,44.608928571428564,3.4,2015080,268
269,2015,9,1,77.24848484848485,76.0,73.7005988023952,73.11904761904762,-11.5,46.36904761904762,1022.9583333333334,8.422716627634651,22.89315476190476,0.8,2015090,269
270,2015,10,1,125.73053892215569,124.1867469879518,113.52694610778443,108.28571428571429,-13.779761904761905,33.970238095238095,1021.2202380952381,10.330405932864945,55.59708333333337,0.0,2015100,270
271,2015,11,1,64.82530120481928,75.67272727272727,65.0297619047619,64.8452380952381,-15.095238095238095,28.99404761904762,1023.547619047619,11.032982045277114,12.955059523809533,0.0,2015110,271
272,2015,12,1,93.55357142857143,106.8,96.84939759036145,91.64670658682634,-8.93452380952381,30.761904761904763,1017.9880952380952,16.707259953161582,25.8104761904762,0.0,2015120,272
273,2015,13,1,84.19642857142857,94.27160493827161,93.53205128205128,84.4963503649635,-2.682634730538922,37.544910179640716,1023.7065868263473,18.22950819672131,20.04239520958084,0.0,2015130,273
274,2015,14,1,75.34177215189874,82.14102564102564,76.925,74.91666666666667,2.7857142857142856,56.51190476190476,1012.6309523809524,17.604996096799375,19.848214285714292,13.2,2015140,274
275,2015,15,1,95.83928571428571,98.58385093167702,95.9047619047619,95.23125,-1.880952380952381,46.958333333333336,1024.154761904762,15.980288836846206,20.28845238095239,14.3,2015150,275
276,2015,16,1,76.88819875776397,83.32121212121213,79.72,82.22155688622755,0.25595238095238093,39.25,1010.8690476190476,20.90807962529275,28.880654761904765,0.2,2015160,276
277,2015,17,1,68.72727272727273,83.75,66.69565217391305,72.6547619047619,3.4464285714285716,40.38095238095238,1014.0714285714286,23.70862607338017,19.190952380952382,0.0,2015170,277
278,2015,18,1,82.94047619047619,98.86206896551724,83.15757575757576,84.39285714285714,11.005952380952381,59.36904761904762,1010.202380952381,24.33313817330211,21.67178571428572,6.7,2015180,278
279,2015,19,1,38.02395209580838,56.153333333333336,36.32716049382716,41.012121212121215,1.1011904761904763,41.07738095238095,1012.0,21.400858704137413,23.09559523809524,27.4,2015190,279
280,2015,20,1,57.470238095238095,67.81547619047619,55.36309523809524,53.34131736526946,7.089285714285714,46.57738095238095,1003.6309523809524,24.255074160811862,22.382500000000014,0.9,2015200,280
281,2015,21,1,61.75155279503105,64.31927710843374,58.96052631578947,57.345238095238095,6.130952380952381,37.154761904761905,1008.2142857142857,26.93852459016393,24.842500000000012,0.0,2015210,281
282,2015,22,1,79.98620689655172,71.45731707317073,81.5421686746988,83.625,14.452380952380953,50.279761904761905,1004.5178571428571,29.109679937548798,27.647857142857145,0.7,2015220,282
283,2015,23,2,46.55952380952381,37.31325301204819,45.86904761904762,44.63095238095238,11.44047619047619,50.660714285714285,1004.7678571428571,27.724043715847003,11.025773809523818,4.0,2015230,283
284,2015,24,2,34.33536585365854,27.52409638554217,32.60843373493976,30.515151515151516,13.375,56.29761904761905,1001.8214285714286,27.006830601092886,18.90636904761904,3.1,2015240,284
285,2015,25,2,52.37106918238994,46.78787878787879,52.09815950920245,46.07185628742515,14.922619047619047,56.06547619047619,1006.7440476190476,28.40222482435597,10.46202380952381,9.6,2015250,285
286,2015,26,2,129.00595238095238,114.1144578313253,124.01190476190476,100.86363636363636,19.317365269461078,68.66467065868264,1004.2754491017964,28.63001865122213,15.151856287425163,2.3,2015260,286
287,2015,27,2,42.345238095238095,23.574074074074073,41.648809523809526,34.1437125748503,14.464285714285714,59.601190476190474,1004.9464285714286,27.104410616705692,10.066011904761913,1.2,2015270,287
288,2015,28,2,91.48809523809524,104.74025974025975,79.08333333333333,70.83333333333333,17.946428571428573,56.607142857142854,1008.375,30.470921155347376,11.684523809523814,0.0,2015280,288
289,2015,29,2,53.298136645962735,45.70807453416149,34.35031847133758,42.64670658682635,18.875,67.41071428571429,1004.875,29.265807962529287,9.609821428571431,22.5,2015290,289
290,2015,30,2,94.44025157232704,82.55345911949685,79.01863354037268,74.76785714285714,22.238095238095237,77.89285714285714,1003.5416666666666,29.441451990632313,5.834821428571419,3.5,2015300,290
291,2015,31,2,68.32335329341318,61.50595238095238,55.77710843373494,55.48809523809524,23.00595238095238,82.22619047619048,1004.0416666666666,29.202380952380956,4.265119047619042,31.8,2015310,291
292,2015,32,2,64.27777777777777,60.78658536585366,52.785276073619634,56.06547619047619,20.827380952380953,75.60119047619048,1006.75,28.709601873536286,7.986428571428577,0.2,2015320,292
293,2015,33,2,70.57142857142857,69.81547619047619,62.714285714285715,63.845238095238095,20.15568862275449,64.0059880239521,1005.5928143712575,30.833807794247566,9.434910179640719,0.0,2015330,293
294,2015,34,2,39.77245508982036,62.69444444444444,33.72670807453416,36.31137724550898,18.00595238095238,65.88690476190476,1007.7380952380952,28.377829820452796,7.8844047619047615,1.3,2015340,294
295,2015,35,2,18.660714285714285,9.333333333333334,13.779761904761905,17.732142857142858,17.767857142857142,68.16071428571429,1009.577380952381,27.74355971896956,6.441666666666667,15.8,2015350,295
296,2015,36,2,22.952380952380953,37.0,17.72289156626506,21.511904761904763,17.779761904761905,78.94047619047619,1012.6011904761905,25.674863387978174,16.980833333333333,20.0,2015360,296
297,2015,37,3,26.048192771084338,10.454545454545455,23.207142857142856,23.916666666666668,13.083333333333334,65.9047619047619,1016.702380952381,24.357533177205305,21.237678571428578,6.3,2015370,297
298,2015,38,3,98.0670731707317,55.833333333333336,96.14556962025317,86.43975903614458,14.642857142857142,70.2202380952381,1016.9940476190476,24.742974238875874,5.554464285714279,1.6,2015380,298
299,2015,39,3,72.26506024096386,115.875,68.92215568862275,58.4311377245509,13.607142857142858,70.4047619047619,1011.1607142857143,24.03064012490242,8.177261904761904,3.5,2015390,299
300,2015,40,3,47.331288343558285,55.25,45.542682926829265,41.899371069182386,10.613095238095237,72.11309523809524,1019.4047619047619,21.303278688524593,14.49547619047619,7.6,2015400,300
301,2015,41,3,121.58333333333333,19.140350877192983,174.80733944954127,116.15333333333334,4.714285714285714,51.95238095238095,1016.1547619047619,21.18618266978922,103.3013095238095,0.0,2015410,301
302,2015,42,3,133.9512195121951,75.2,135.62275449101796,121.52380952380952,7.488095238095238,63.38095238095238,1019.0952380952381,20.51775956284154,7.750238095238093,0.0,2015420,302
303,2015,43,3,52.51829268292683,64.66666666666667,53.43030303030303,50.529761904761905,7.303571428571429,77.41071428571429,1021.8988095238095,17.05854800936768,6.8089880952380915,8.1,2015430,303
304,2015,44,3,29.6375,74.5,28.546583850931675,29.839285714285715,-3.0416666666666665,50.154761904761905,1024.220238095238,14.609289617486338,29.899583333333357,4.3,2015440,304
305,2015,45,3,94.52380952380952,52.193548387096776,96.25595238095238,93.35119047619048,1.9047619047619047,75.50413223140495,1025.198347107438,12.833333333333318,17.47154761904762,999990.0,2015450,305
306,2015,46,3,175.6845238095238,208.0,183.210843373494,175.95238095238096,4.8982035928143715,0.0,0.0,13.07097280848139,3.7068263473053857,0.0,2015460,306
307,2015,47,3,57.36363636363637,70.6470588235294,59.298136645962735,60.482142857142854,0.5714285714285714,97.22916666666667,1033.3541666666667,9.86202185792349,16.38922619047618,7.1,2015470,307
308,2015,48,3,140.56441717791412,6.0,148.7945205479452,135.41666666666666,-9.202380952380953,70.25,1031.9166666666667,3.987704918032786,20.563630952380926,0.0,2015480,308
309,2015,49,3,176.21604938271605,174.14285714285714,168.09876543209876,160.4550898203593,-7.706586826347305,59.70059880239521,1024.9520958083833,7.9811524491999535,57.30514970059881,0.0,2015490,309
310,2015,50,4,170.7185628742515,193.8,179.49101796407186,169.71428571428572,-3.5773809523809526,74.41071428571429,1027.9880952380952,8.403200624512092,5.003630952380946,0.0,2015500,310
311,2015,51,4,90.79518072289157,13.02,97.02994011976048,97.45454545454545,-9.68452380952381,55.404761904761905,1029.779761904762,7.0809914129586184,77.86494047619048,0.7,2015510,311
312,2015,52,4,266.63253012048193,248.31159420289856,249.6319018404908,254.4047619047619,-6.523809523809524,76.75,1027.345238095238,5.539227166276343,4.200238095238091,0.0,2015520,312
313,2015,53,4,139.90526315789472,181.05555555555554,150.47368421052633,154.22916666666666,-9.229166666666666,63.6875,1031.6875,5.473360655737706,12.619270833333333,0.0,2015530,313
