,date,SEASON,PM_RETIRO,PM_VALLECAS,PM_CIUDADLINEAL,PM_CENTRO,DEW_POINT,HUMIDITY,TEMPERATURE,WIND_SPEED,PRECIPITAITON,COMMULATIVE_PRECIPITATION,log_pmcentro,log_dewpoint,log_humidity,log_temperature,log_wind,log_precipitation,log_cumprecipitation,Date,Day of Week,year,month
464,10 00:00:00,1,,,,3.012974079988497,,2.577688383238966,2.948815353766239,3.2378284177848875,0.0,0.0,3.012974079988497,,2.577688383238966,2.948815353766239,3.2378284177848875,0.0,0.0,2011-04-10,6,2011,4
465,11 00:00:00,1,,,,3.06611307031579,,2.45315795147342,2.9925852503642543,3.141958782764101,0.0,0.0,3.06611307031579,,2.45315795147342,2.9925852503642543,3.141958782764101,0.0,0.0,2011-04-11,0,2011,4
466,12 00:00:00,1,,,,4.6805868252728455,,3.2911964864478267,3.039435359642859,2.6974946871626932,0.0,0.0,4.6805868252728455,,3.2911964864478267,3.039435359642859,2.6974946871626932,0.0,0.0,2011-04-12,1,2011,4
467,13 00:00:00,1,,,,5.1167455286446275,1.798679912072629,3.7964250806770994,3.087309712928632,1.7907867740912646,0.0,0.0,5.1167455286446275,1.798679912072629,3.7964250806770994,3.087309712928632,1.7907867740912646,0.0,0.0,2011-04-13,2,2011,4
468,14 00:00:00,1,,,,4.785267047759935,0.7537718023763802,3.5165082281731497,3.2401773817812174,2.4449161960159618,0.0,0.0,4.785267047759935,0.7537718023763802,3.5165082281731497,3.2401773817812174,2.4449161960159618,0.0,0.0,2011-04-14,3,2011,4
469,15 00:00:00,1,,,,3.3463891451671604,,2.972548938098334,3.162334385559064,2.643659817139934,0.0,0.0,3.3463891451671604,,2.972548938098334,3.162334385559064,2.643659817139934,0.0,0.0,2011-04-15,4,2011,4
470,16 00:00:00,1,,,,4.518158808998462,,3.439349147626532,3.032875378101855,3.2238965333250644,0.0,0.0,4.518158808998462,,3.439349147626532,3.032875378101855,3.2238965333250644,0.0,0.0,2011-04-16,5,2011,4
471,17 00:00:00,1,,,,4.0994042043856815,,3.036554268074246,3.0475752802100406,4.492575231434831,0.0,0.0,4.0994042043856815,,3.036554268074246,3.0475752802100406,4.492575231434831,0.0,0.0,2011-04-17,6,2011,4
472,18 00:00:00,1,,,,2.8972922007407385,,2.8972922007407385,2.959496173048213,3.635874168790038,0.0,0.0,2.8972922007407385,,2.8972922007407385,2.959496173048213,3.635874168790038,0.0,0.0,2011-04-18,0,2011,4
473,19 00:00:00,1,,,,4.351352627489066,,3.6210020317108507,2.980521546345335,3.0602512632508247,0.0,0.0,4.351352627489066,,3.6210020317108507,2.980521546345335,3.0602512632508247,0.0,0.0,2011-04-19,1,2011,4
474,20 00:00:00,1,,,,4.98503254523527,1.749199854809259,3.841242823367099,3.042699283161908,2.699345760472063,0.0,0.0,4.98503254523527,1.749199854809259,3.841242823367099,3.042699283161908,2.699345760472063,0.0,0.0,2011-04-20,2,2011,4
475,21 00:00:00,1,,,,4.834448725869817,2.031432322493475,4.195948029002214,2.9067816105086846,2.826894401918696,1.4816045409242156,1.4816045409242156,4.834448725869817,2.031432322493475,4.195948029002214,2.9067816105086846,2.826894401918696,1.4816045409242156,1.4816045409242156,2011-04-21,3,2011,4
476,22 00:00:00,1,,,,3.7534179752515073,1.7419270954801793,4.153006474870687,2.87453665937443,1.7911342738341367,0.7884573603642703,0.7884573603642703,3.7534179752515073,1.7419270954801793,4.153006474870687,2.87453665937443,1.7911342738341367,0.7884573603642703,0.7884573603642703,2011-04-22,4,2011,4
477,23 00:00:00,1,,,,2.5745188084776873,1.1786549963416462,3.950442115332091,2.9289325457196966,2.647621740600442,0.0,0.0,2.5745188084776873,1.1786549963416462,3.950442115332091,2.9289325457196966,2.647621740600442,0.0,0.0,2011-04-23,5,2011,4
478,24 00:00:00,1,,,,2.904760495348264,,3.397022010251675,3.0162846465073123,4.294759543173901,0.0,0.0,2.904760495348264,,3.397022010251675,3.0162846465073123,4.294759543173901,0.0,0.0,2011-04-24,6,2011,4
479,25 00:00:00,1,,,,4.717009667743627,1.6422277352570913,3.9897553539684982,2.9197625441846413,2.726272058943273,0.0,0.0,4.717009667743627,1.6422277352570913,3.9897553539684982,2.9197625441846413,2.726272058943273,0.0,0.0,2011-04-25,0,2011,4
480,26 00:00:00,1,,,,4.321369460244283,1.7197859696029656,4.078243409342734,2.906781610508684,2.7333659257509964,0.09531017980432493,0.09531017980432493,4.321369460244283,1.7197859696029656,4.078243409342734,2.906781610508684,2.7333659257509964,0.09531017980432493,0.09531017980432493,2011-04-26,1,2011,4
481,27 00:00:00,1,,,,3.777538778048352,0.8109302162163288,3.8815637979434374,2.9343944534830606,2.551916074061903,0.0,0.0,3.777538778048352,0.8109302162163288,3.8815637979434374,2.9343944534830606,2.551916074061903,0.0,0.0,2011-04-27,2,2011,4
482,28 00:00:00,1,,,,4.446006964337289,1.7346010553881064,3.851033733801716,3.042699283161908,2.7621963666247273,0.0,0.0,4.446006964337289,1.7346010553881064,3.851033733801716,3.042699283161908,2.7621963666247273,0.0,0.0,2011-04-28,3,2011,4
483,29 00:00:00,1,,,,5.1204564345935815,2.45315795147342,4.278400724828264,3.0229540056289155,2.484733023604736,0.8754687373538999,0.5306282510621704,5.1204564345935815,2.45315795147342,4.278400724828264,3.0229540056289155,2.484733023604736,0.8754687373538999,0.5306282510621704,2011-04-29,4,2011,4
484,30 00:00:00,1,,,,5.095537967851686,1.7564201027827462,4.031286426254964,3.024614418456843,3.7874324762773375,0.0,0.0,5.095537967851686,1.7564201027827462,4.031286426254964,3.024614418456843,3.7874324762773375,0.0,0.0,2011-04-30,5,2011,4
485,01 00:00:00,1,,,,4.139158578011894,,3.036554268074246,3.2321210516182215,5.064920912568758,0.0,0.0,4.139158578011894,,3.036554268074246,3.2321210516182215,5.064920912568758,0.0,0.0,2011-05-01,6,2011,5
486,02 00:00:00,1,,,,3.142714463902637,,3.0385522707369192,3.1652213902780613,3.990025171072685,0.0,0.0,3.142714463902637,,3.0385522707369192,3.1652213902780613,3.990025171072685,0.0,0.0,2011-05-02,0,2011,5
487,03 00:00:00,1,,,,3.11905548958599,,3.0465045989274144,3.1637789297677315,2.7297301500940985,0.0,0.0,3.11905548958599,,3.0465045989274144,3.1637789297677315,2.7297301500940985,0.0,0.0,2011-05-03,1,2011,5
488,04 00:00:00,1,,,,4.212127597878484,2.115250994376547,4.1088225814027535,2.98398319477577,3.8304061427558236,0.09531017980432493,0.09531017980432493,4.212127597878484,2.115250994376547,4.1088225814027535,2.98398319477577,3.8304061427558236,0.09531017980432493,0.09531017980432493,2011-05-04,2,2011,5
489,05 00:00:00,1,,,,4.694020149518928,1.791759469228055,4.048882188145344,3.034519412273488,2.1280332734644514,1.7578579175523736,1.5260563034950492,4.694020149518928,1.791759469228055,4.048882188145344,3.034519412273488,2.1280332734644514,1.7578579175523736,1.5260563034950492,2011-05-05,3,2011,5
490,06 00:00:00,1,,,,3.920321808242841,0.0408219945202552,3.5600986642480112,3.114971443431989,3.1642612315949776,0.0,0.0,3.920321808242841,0.0408219945202552,3.5600986642480112,3.114971443431989,3.1642612315949776,0.0,0.0,2011-05-06,4,2011,5
491,07 00:00:00,1,,,,3.5225168299415985,1.634130525024472,3.6142905971228636,3.170970515001345,2.274485642047879,0.0,0.0,3.5225168299415985,1.634130525024472,3.6142905971228636,3.170970515001345,2.274485642047879,0.0,0.0,2011-05-07,5,2011,5
492,08 00:00:00,1,,,,4.10745271817484,2.211017899468555,4.16213300497217,3.0129332123092794,2.6457610001979504,2.791165107812717,2.791165107812717,4.10745271817484,2.211017899468555,4.16213300497217,3.0129332123092794,2.6457610001979504,2.791165107812717,2.791165107812717,2011-05-08,6,2011,5
493,09 00:00:00,1,,,,3.9078476340176653,2.192584197779717,4.041588209782789,3.1389332943261308,2.5089554237224245,0.0,0.0,3.9078476340176653,2.192584197779717,4.041588209782789,3.1389332943261308,2.5089554237224245,0.0,0.0,2011-05-09,0,2011,5
494,10 00:00:00,1,,,,3.574216545793796,1.9577446067023159,3.729701448634191,3.1964402261462292,2.9413860781888754,0.0,0.0,3.574216545793796,1.9577446067023159,3.729701448634191,3.1964402261462292,2.9413860781888754,0.0,0.0,2011-05-10,1,2011,5
495,11 00:00:00,1,,,,4.637960008811082,1.5314763709643886,3.847484484290575,3.2075551566243754,3.632529536881918,0.0,0.0,4.637960008811082,1.5314763709643886,3.847484484290575,3.2075551566243754,3.632529536881918,0.0,0.0,2011-05-11,2,2011,5
496,12 00:00:00,1,,,,3.7266969396138925,,2.8857313783396625,3.144835105602175,5.280997404885578,0.0,0.0,3.7266969396138925,,2.8857313783396625,3.144835105602175,5.280997404885578,0.0,0.0,2011-05-12,3,2011,5
497,13 00:00:00,1,,,,3.479957215522803,,2.8903717578961645,3.2428484662263197,4.849957805360172,0.0,0.0,3.479957215522803,,2.8903717578961645,3.2428484662263197,4.849957805360172,0.0,0.0,2011-05-13,4,2011,5
498,14 00:00:00,1,,,,3.427244090600256,,2.8159075969586236,3.329664205926859,3.7505329582141247,0.0,0.0,3.427244090600256,,2.8159075969586236,3.329664205926859,3.7505329582141247,0.0,0.0,2011-05-14,5,2011,5
499,15 00:00:00,1,,,,3.689920578622347,0.4328640822962787,3.3586377672433594,3.197836367439104,2.5578730976348227,0.0,0.0,3.689920578622347,0.4328640822962787,3.3586377672433594,3.197836367439104,2.5578730976348227,0.0,0.0,2011-05-15,6,2011,5
500,16 00:00:00,1,,,,3.9488369785508626,1.2163953243244932,3.5730476385888146,3.1724026465439183,2.8698855636880154,0.0,0.0,3.9488369785508626,1.2163953243244932,3.5730476385888146,3.1724026465439183,2.8698855636880154,0.0,0.0,2011-05-16,0,2011,5
501,17 00:00:00,1,,,,5.044499808049012,2.5617390818312886,4.053233173979669,3.2006228159651426,2.789911766471274,0.0,0.0,5.044499808049012,2.5617390818312886,4.053233173979669,3.2006228159651426,2.789911766471274,0.0,0.0,2011-05-17,1,2011,5
502,18 00:00:00,1,,,,5.15593741684703,2.6683849447097785,4.065459144317535,3.261348914596667,2.3743241901490224,0.0,0.0,5.15593741684703,2.6683849447097785,4.065459144317535,3.261348914596667,2.3743241901490224,0.0,0.0,2011-05-18,2,2011,5
503,19 00:00:00,1,,,,2.6088435510187624,1.5841201044498106,3.518980417318539,3.19644022614623,3.842610403009347,0.09531017980432493,0.09531017980432493,2.6088435510187624,1.5841201044498106,3.518980417318539,3.19644022614623,3.842610403009347,0.09531017980432493,0.09531017980432493,2011-05-19,3,2011,5
504,20 00:00:00,1,,,,3.4965075614664802,,3.3277302297802827,3.084188416930524,3.413907926021335,0.0,0.0,3.4965075614664802,,3.3277302297802827,3.084188416930524,3.413907926021335,0.0,0.0,2011-05-20,4,2011,5
505,21 00:00:00,1,,,,3.746558565700614,,3.330715306623736,3.1404120157974846,3.2879664693529946,0.0,0.0,3.746558565700614,,3.330715306623736,3.1404120157974846,3.2879664693529946,0.0,0.0,2011-05-21,5,2011,5
506,22 00:00:00,1,,,,4.198454295978275,1.2286654169163074,3.548179572010801,3.2212773105764287,3.311105507232826,0.0,0.0,4.198454295978275,1.2286654169163074,3.548179572010801,3.2212773105764287,3.311105507232826,0.0,0.0,2011-05-22,6,2011,5
507,23 00:00:00,1,,,,4.633109554677333,2.2155737160044158,3.787026515253461,3.2239992895013314,3.272337599734892,0.0,0.0,4.633109554677333,2.2155737160044158,3.787026515253461,3.2239992895013314,3.272337599734892,0.0,0.0,2011-05-23,0,2011,5
508,24 00:00:00,1,,,,4.2520603082138555,2.3749057545736716,3.8439225927242147,3.256097904841586,4.672310787526175,0.0,0.0,4.2520603082138555,2.3749057545736716,3.8439225927242147,3.256097904841586,4.672310787526175,0.0,0.0,2011-05-24,1,2011,5
509,25 00:00:00,1,,,,4.122917934666157,2.386466576974748,3.8057361349101893,3.280798222017599,5.202489969676688,0.0,0.0,4.122917934666157,2.386466576974748,3.8057361349101893,3.280798222017599,5.202489969676688,0.0,0.0,2011-05-25,2,2011,5
510,26 00:00:00,1,,,,4.660604892876192,2.508921525991874,4.079653846812097,3.19504213291735,3.266824365130299,1.4816045409242156,1.4816045409242156,4.660604892876192,2.508921525991874,4.079653846812097,3.19504213291735,3.266824365130299,1.4816045409242156,1.4816045409242156,2011-05-26,3,2011,5
511,27 00:00:00,1,,,,4.709530201312334,2.710824127984935,4.199079882486009,3.2185479022549983,2.502255288122613,0.0,0.0,4.709530201312334,2.710824127984935,4.199079882486009,3.2185479022549983,2.502255288122613,0.0,0.0,2011-05-27,4,2011,5
512,28 00:00:00,1,,,,4.949350732345135,2.8208827315987373,4.078243409342734,3.3502395692935187,3.4768200790560253,0.0,0.0,4.949350732345135,2.8208827315987373,4.078243409342734,3.3502395692935187,3.4768200790560253,0.0,0.0,2011-05-28,5,2011,5
513,29 00:00:00,1,,,,4.679040034554547,2.917770732084279,4.156928048523868,3.330886311522222,2.6059559503270844,0.1823215567939546,0.1823215567939546,4.679040034554547,2.917770732084279,4.156928048523868,3.330886311522222,2.6059559503270844,0.1823215567939546,0.1823215567939546,2011-05-29,6,2011,5
514,30 00:00:00,1,,,,3.993602992420569,2.558518467131246,3.865979066926739,3.3321069253983517,1.6899420520930601,0.0,0.0,3.993602992420569,2.558518467131246,3.865979066926739,3.3321069253983517,1.6899420520930601,0.0,0.0,2011-05-30,0,2011,5
515,31 00:00:00,1,,,,2.5239879998304713,2.24248116892434,3.609791151961634,3.3023929437510477,4.346739425141759,0.0,0.0,2.5239879998304713,2.24248116892434,3.609791151961634,3.3023929437510477,4.346739425141759,0.0,0.0,2011-05-31,1,2011,5
516,01 00:00:00,2,,,,2.887953377031883,2.12525107771113,3.4722252182394766,3.3597775308658187,4.585889672366842,0.0,0.0,2.887953377031883,2.12525107771113,3.4722252182394766,3.3597775308658187,4.585889672366842,0.0,0.0,2011-06-01,2,2011,6
517,02 00:00:00,2,,,,4.375232775252473,2.4203681286504293,3.6528204042982337,3.392461704439625,2.5605808550754663,0.0,0.0,4.375232775252473,2.4203681286504293,3.6528204042982337,3.392461704439625,2.5605808550754663,0.0,0.0,2011-06-02,3,2011,6
518,03 00:00:00,2,,,,3.382976835548627,1.6894806201076369,3.2435684374585723,3.377419650986117,2.6302087725387744,0.0,0.0,3.382976835548627,1.6894806201076369,3.2435684374585723,3.377419650986117,2.6302087725387744,0.0,0.0,2011-06-03,4,2011,6
519,04 00:00:00,2,,,,3.6875627982291896,2.192584197779717,3.5753840882498342,3.3345436925283765,2.1839423128632736,0.0,0.0,3.6875627982291896,2.192584197779717,3.5753840882498342,3.3345436925283765,2.1839423128632736,0.0,0.0,2011-06-04,5,2011,6
520,05 00:00:00,2,,,,4.463510610913026,2.5323731870269244,3.762168638771693,3.3680492675809783,2.7546421838443784,0.0,0.0,4.463510610913026,2.5323731870269244,3.762168638771693,3.3680492675809783,2.7546421838443784,0.0,0.0,2011-06-05,6,2011,6
521,06 00:00:00,2,,,,4.599439511279106,2.8307593550946497,4.043781994940503,3.344231813257189,1.1466084869363653,0.47000362924573563,0.47000362924573563,4.599439511279106,2.8307593550946497,4.043781994940503,3.344231813257189,1.1466084869363653,0.47000362924573563,0.47000362924573563,2011-06-06,0,2011,6
522,07 00:00:00,2,,,,4.914491433543353,2.899588413001089,4.171819874390391,3.3526326019278088,1.818820548498273,1.5040773967762742,1.33500106673234,4.914491433543353,2.899588413001089,4.171819874390391,3.3526326019278088,1.818820548498273,1.5040773967762742,1.33500106673234,2011-06-07,1,2011,6
523,08 00:00:00,2,,,,3.2818506240295893,2.8502246898827526,4.082468767741907,3.3574015555986687,2.7943553102248773,2.7013612129514133,2.7013612129514133,3.2818506240295893,2.8502246898827526,4.082468767741907,3.3574015555986687,2.7943553102248773,2.7013612129514133,2.7013612129514133,2011-06-08,2,2011,6
524,09 00:00:00,2,,,,4.88437896123525,2.9041650800285006,4.116323468940876,3.3704001079132397,2.652596216250513,0.0,0.0,4.88437896123525,2.9041650800285006,4.116323468940876,3.3704001079132397,2.652596216250513,0.0,0.0,2011-06-09,3,2011,6
525,10 00:00:00,2,,,,4.743118891239069,2.8574276021768106,4.037921172303521,3.3878574327576447,2.664417547414525,0.1823215567939546,0.1823215567939546,4.743118891239069,2.8574276021768106,4.037921172303521,3.3878574327576447,2.664417547414525,0.1823215567939546,0.1823215567939546,2011-06-10,4,2011,6
526,11 00:00:00,2,,,,4.163430022015215,2.878730182880679,4.253245844807957,3.2652691558768487,1.6330730555315343,2.6390573296152584,2.6390573296152584,4.163430022015215,2.878730182880679,4.253245844807957,3.2652691558768487,1.6330730555315343,2.6390573296152584,2.6390573296152584,2011-06-11,5,2011,6
527,12 00:00:00,2,,,,3.149882953381249,2.5745188084776873,3.834061463958434,3.3680492675809783,2.1081909549658215,0.0,0.0,3.149882953381249,2.5745188084776873,3.834061463958434,3.3680492675809783,2.1081909549658215,0.0,0.0,2011-06-12,6,2011,6
528,13 00:00:00,2,,,,4.501197595605113,2.864579003334436,4.045970977937885,3.3785847992082534,2.064222145316466,0.0,0.0,4.501197595605113,2.864579003334436,4.045970977937885,3.3785847992082534,2.064222145316466,0.0,0.0,2011-06-13,0,2011,6
529,14 00:00:00,2,,,,5.014239900799694,2.878730182880679,4.00277736869661,3.39932860562204,2.6300586291515575,1.1939224684724346,1.1939224684724346,5.014239900799694,2.878730182880679,4.00277736869661,3.39932860562204,2.6300586291515575,1.1939224684724346,1.1939224684724346,2011-06-14,1,2011,6
530,15 00:00:00,2,,,,5.0197602018732566,2.997813439757816,4.28588277412098,3.322300040877717,2.3984254352677126,2.3513752571634776,2.3513752571634776,5.0197602018732566,2.997813439757816,4.28588277412098,3.322300040877717,2.3984254352677126,2.3513752571634776,2.3513752571634776,2011-06-15,2,2011,6
531,16 00:00:00,2,,,,4.736929175500449,2.9041650800285006,4.3443464010391795,3.2226392261847527,1.723882046824969,1.0296194171811581,1.0296194171811581,4.736929175500449,2.9041650800285006,4.3443464010391795,3.2226392261847527,1.723882046824969,1.0296194171811581,1.0296194171811581,2011-06-16,3,2011,6
532,17 00:00:00,2,,,,4.6253812266042225,2.9400433676934026,4.194692536056382,3.3284406049617234,1.8304458516178888,0.0,0.0,4.6253812266042225,2.9400433676934026,4.194692536056382,3.3284406049617234,1.8304458516178888,0.0,0.0,2011-06-17,4,2011,6
533,18 00:00:00,2,,,,5.22305488204749,3.001962823304627,4.211510123329689,3.373916038685152,2.260547081647147,0.0,0.0,5.22305488204749,3.001962823304627,4.211510123329689,3.373916038685152,2.260547081647147,0.0,0.0,2011-06-18,5,2011,6
534,19 00:00:00,2,,,,5.280238253148131,3.0224553436947446,4.257973986003903,3.3538269741883697,2.723403948972419,0.0,0.0,5.280238253148131,3.0224553436947446,4.257973986003903,3.3538269741883697,2.723403948972419,0.0,0.0,2011-06-19,6,2011,6
535,20 00:00:00,2,,,,5.1883164713337075,2.9466295605462594,4.0943445622221,3.3970448739270114,2.6616862579434595,0.0,0.0,5.1883164713337075,2.9466295605462594,4.0943445622221,3.3970448739270114,2.6616862579434595,0.0,0.0,2011-06-20,0,2011,6
536,21 00:00:00,2,,,,4.976733742420574,2.8903717578961645,3.86859344750081,3.466589363635008,3.63309142439801,0.0,0.0,4.976733742420574,2.8903717578961645,3.86859344750081,3.466589363635008,3.63309142439801,0.0,0.0,2011-06-21,1,2011,6
537,22 00:00:00,2,,,,5.520126694849109,3.062222014822824,4.241326752570746,3.3727454347540387,3.071361409579652,0.1823215567939546,0.1823215567939546,5.520126694849109,3.062222014822824,4.241326752570746,3.3727454347540387,3.071361409579652,0.1823215567939546,0.1823215567939546,2011-06-22,2,2011,6
538,23 00:00:00,2,,,,4.911121848489616,3.096708190893993,4.502583597212991,3.266572495216262,2.604354964763445,3.3463891451671604,3.342861804649192,4.911121848489616,3.096708190893993,4.502583597212991,3.266572495216262,2.604354964763445,3.3463891451671604,3.342861804649192,2011-06-23,3,2011,6
539,24 00:00:00,2,,,,3.2973788863561446,2.8258332367585934,4.21582445975981,3.266572495216262,2.3482354123709412,1.8245492920510455,1.4816045409242156,3.2973788863561446,2.8258332367585934,4.21582445975981,3.266572495216262,2.3482354123709412,1.8245492920510455,1.4816045409242156,2011-06-24,4,2011,6
540,25 00:00:00,2,,,,3.5671825191364164,2.7673667782586295,4.037186148382152,3.3345436925283765,1.3204216169691831,0.0,0.0,3.5671825191364164,2.7673667782586295,4.037186148382152,3.3345436925283765,1.3204216169691831,0.0,0.0,2011-06-25,5,2011,6
541,26 00:00:00,2,,,,3.930190309383595,2.7699811588327004,3.9951379121386528,3.350239569293519,2.233279672668794,0.0,0.0,3.930190309383595,2.7699811588327004,3.9951379121386528,3.350239569293519,2.233279672668794,0.0,0.0,2011-06-26,6,2011,6
542,27 00:00:00,2,,,,4.0936498765394225,2.8083981749364924,4.0103589061490075,3.368049267580979,2.337469494847548,0.0,0.0,4.0936498765394225,2.8083981749364924,4.0103589061490075,3.368049267580979,2.337469494847548,0.0,0.0,2011-06-27,0,2011,6
543,28 00:00:00,2,,,,4.962844630259907,2.9831534913471307,4.1358330012855165,3.384390263345774,2.630148717889025,0.0,0.0,4.962844630259907,2.9831534913471307,4.1358330012855165,3.384390263345774,2.630148717889025,0.0,0.0,2011-06-28,1,2011,6
544,29 00:00:00,2,,,,5.462418377228463,3.1023420086122493,4.3246843804069055,3.360963404875248,2.6515386368334912,0.0,0.0,5.462418377228463,3.1023420086122493,4.3246843804069055,3.360963404875248,2.6515386368334912,0.0,0.0,2011-06-29,2,2011,6
545,30 00:00:00,2,,,,4.957878941656944,3.137304171174389,4.415320362773345,3.341818568203584,1.3050617096328399,2.517696472610991,2.341805806147327,4.957878941656944,3.137304171174389,4.415320362773345,3.341818568203584,1.3050617096328399,2.517696472610991,2.341805806147327,2011-06-30,3,2011,6
546,01 00:00:00,2,,,,4.916324614625014,3.179788436160154,4.4834732510105715,3.3345436925283765,1.2098306138100963,2.028148247292285,2.028148247292285,4.916324614625014,3.179788436160154,4.4834732510105715,3.3345436925283765,1.2098306138100963,2.028148247292285,2.028148247292285,2011-07-01,4,2011,7
547,02 00:00:00,2,,,,5.085794301020961,3.1952659592290673,4.468299892098054,3.3538269741883697,0.768950143975446,0.3364722366212129,0.3364722366212129,5.085794301020961,3.1952659592290673,4.468299892098054,3.3538269741883697,0.768950143975446,0.3364722366212129,0.3364722366212129,2011-07-02,5,2011,7
548,03 00:00:00,2,,,,4.654753686176919,2.9894626605403958,4.103331833222337,3.437374726696853,1.9355591427043426,0.0,0.0,4.654753686176919,2.9894626605403958,4.103331833222337,3.437374726696853,1.9355591427043426,0.0,0.0,2011-07-03,6,2011,7
549,04 00:00:00,2,,,,4.163430022015215,2.9466295605462594,3.9997285858472518,3.446120245728443,2.0254582289261793,0.0,0.0,4.163430022015215,2.9466295605462594,3.9997285858472518,3.446120245728443,2.0254582289261793,0.0,0.0,2011-07-04,0,2011,7
550,05 00:00:00,2,,,,4.832305758571839,3.0143086591269266,4.133164554071683,3.3947559148613387,3.3894059125091234,0.0,0.0,4.832305758571839,3.0143086591269266,4.133164554071683,3.3947559148613387,3.3894059125091234,0.0,0.0,2011-07-05,1,2011,7
551,06 00:00:00,2,,,,5.122723130503508,3.104212916548061,4.229870492211653,3.4117967470991974,2.227412451717134,0.0,0.0,5.122723130503508,3.104212916548061,4.229870492211653,3.4117967470991974,2.227412451717134,0.0,0.0,2011-07-06,2,2011,7
552,07 00:00:00,2,,,,3.2927456734346565,2.7300291078209855,3.9943707467768994,3.3454362553848234,2.280041211892481,3.5610460826040513,3.55820113047182,3.2927456734346565,2.7300291078209855,3.9943707467768994,3.3454362553848234,2.280041211892481,3.5610460826040513,3.55820113047182,2011-07-07,3,2011,7
553,08 00:00:00,2,,,,3.139110856399338,2.7699811588327004,4.006575322369369,3.3597775308658187,2.872905288545676,0.26236426446749106,0.3364722366212129,3.139110856399338,2.7699811588327004,4.006575322369369,3.3597775308658187,2.872905288545676,0.26236426446749106,0.3364722366212129,2011-07-08,4,2011,7
554,09 00:00:00,2,,,,3.1354942159291497,2.7751895039398384,3.8985999850960056,3.4004685186561274,2.1171085645067897,0.0,0.0,3.1354942159291497,2.7751895039398384,3.8985999850960056,3.4004685186561274,2.1171085645067897,0.0,0.0,2011-07-09,5,2011,7
555,10 00:00:00,2,,,,4.465908118654584,3.0081547935525483,4.125789394929758,3.398187391703191,1.9003647150507703,0.0,0.0,4.465908118654584,3.0081547935525483,4.125789394929758,3.398187391703191,1.9003647150507703,0.0,0.0,2011-07-10,6,2011,7
556,11 00:00:00,2,,,,5.256409713469296,3.126394972074036,4.30350187156157,3.3959010493107327,2.617760729754749,0.0,0.0,5.256409713469296,3.126394972074036,4.30350187156157,3.3959010493107327,2.617760729754749,0.0,0.0,2011-07-11,0,2011,7
557,12 00:00:00,2,,,,4.712154382762016,3.1116617405610514,4.295015257684252,3.3843902633457743,2.5793010063137745,0.0,0.0,4.712154382762016,3.1116617405610514,4.295015257684252,3.3843902633457743,2.5793010063137745,0.0,0.0,2011-07-12,1,2011,7
558,13 00:00:00,2,,,,4.54018712161137,3.1336809788049687,4.299550412849643,3.398187391703191,2.8985098499096003,0.0,0.0,4.54018712161137,3.1336809788049687,4.299550412849643,3.398187391703191,2.8985098499096003,0.0,0.0,2011-07-13,2,2011,7
559,14 00:00:00,2,,,,4.636345803456542,3.1318644478785713,4.3208159036289855,3.3843902633457743,1.8281717552596102,1.2809338454620642,1.2809338454620642,4.636345803456542,3.1318644478785713,4.3208159036289855,3.3843902633457743,1.8281717552596102,1.2809338454620642,1.2809338454620642,2011-07-14,3,2011,7
560,15 00:00:00,2,,,,4.323028293911926,3.0853444322436783,4.350277936359301,3.3381877458284035,2.553668012997497,2.772588722239781,2.9231615807191558,4.323028293911926,3.0853444322436783,4.350277936359301,3.3381877458284035,2.553668012997497,2.772588722239781,2.9231615807191558,2011-07-15,4,2011,7
561,16 00:00:00,2,,,,4.314149212270796,3.0405462893437836,4.218281463452862,3.3785847992082534,2.8827035432559853,2.4765384001174837,2.4765384001174837,4.314149212270796,3.0405462893437836,4.218281463452862,3.3785847992082534,2.8827035432559853,2.4765384001174837,2.4765384001174837,2011-07-16,5,2011,7
562,17 00:00:00,2,,,,4.653960350157523,3.0948231761982217,4.431312707606266,3.3036488151139625,1.530484888617179,3.068052935133617,2.970414465569701,4.653960350157523,3.0948231761982217,4.431312707606266,3.3036488151139625,1.530484888617179,3.068052935133617,2.970414465569701,2011-07-17,6,2011,7
563,18 00:00:00,2,,,,4.663045935074174,3.073850052817943,4.350277936359301,3.3321069253983517,1.6408558268790618,0.0,0.0,4.663045935074174,3.073850052817943,4.350277936359301,3.3321069253983517,1.6408558268790618,0.0,0.0,2011-07-18,0,2011,7
564,19 00:00:00,2,,,,4.583265350600041,3.1208954165079974,4.34758614469359,3.362147874253063,1.6693564026453438,0.4054651081081644,0.4054651081081644,4.583265350600041,3.1208954165079974,4.34758614469359,3.362147874253063,1.6693564026453438,0.4054651081081644,0.4054651081081644,2011-07-19,1,2011,7
565,20 00:00:00,2,,,,3.7926762477955798,3.1318644478785713,4.5145158177199605,3.2871981619432757,1.9514897919514045,3.1822118404966093,3.126760535960395,3.7926762477955798,3.1318644478785713,4.5145158177199605,3.2871981619432757,1.9514897919514045,3.1822118404966093,3.126760535960395,2011-07-20,2,2011,7
566,21 00:00:00,2,,,,4.501659809618427,3.171085161031852,4.465429076729255,3.3393994853073066,2.3225511056349233,1.9315214116032138,1.7578579175523736,4.501659809618427,3.171085161031852,4.465429076729255,3.3393994853073066,2.3225511056349233,1.9315214116032138,1.7578579175523736,2011-07-21,3,2011,7
